ID,LID,Width,Color,type,LinkID
5112,5112,0.15,W,0,2
5113,5113,0.15,W,0,2
5114,5114,0.15,W,0,5374
5115,5115,0.15,W,0,5374
5116,5116,0.15,W,0,5374
5117,5117,0.15,W,0,8285
5118,5118,0.15,W,0,11082
5119,5119,0.15,W,0,13359
5120,5120,0.15,W,0,13359
5121,5121,0.15,W,0,1
5122,5122,0.15,W,0,112
5123,5123,0.15,W,0,13371
5124,5124,0.15,W,0,13371
5125,5125,0.15,W,0,13371
5126,5126,0.15,W,0,11069
5127,5127,0.15,W,0,8272
5128,5128,0.15,W,0,8272
5129,5129,0.15,W,0,5267
5130,5130,0.15,W,0,113
5131,5131,0.15,W,0,113
5132,5132,0.15,W,0,13373
5133,5133,0.15,W,0,13373
5134,5134,0.15,W,0,11068
5135,5135,0.15,W,0,8270
5136,5136,0.15,W,0,5265
5137,5137,0.15,W,0,249
5138,5138,0.15,W,0,249
5139,5139,0.15,W,0,13392
5140,5140,0.15,W,0,13392
5141,5141,0.15,W,0,13392
5142,5142,0.15,W,0,11047
5143,5143,0.15,W,0,8250
5144,5144,0.15,W,0,8250
5145,5145,0.15,W,0,5130
5146,5146,0.15,W,0,5128
5147,5147,0.15,W,0,5128
5148,5148,0.15,W,0,8248
5149,5149,0.15,W,0,11046
5150,5150,0.15,W,0,13394
5151,5151,0.15,W,0,13394
5152,5152,0.15,W,0,250
5153,5153,0.15,W,0,250
5154,5154,0.15,W,0,250
5155,5155,0.15,W,0,275
5156,5156,0.15,W,0,13419
5157,5157,0.15,W,0,13419
5158,5158,0.15,W,0,11021
5159,5159,0.15,W,0,8223
5160,5160,0.15,W,0,8223
5161,5161,0.15,W,0,5103
5162,5162,0.15,W,0,5101
5163,5163,0.15,W,0,8222
5164,5164,0.15,W,0,8222
5165,5165,0.15,W,0,8222
5166,5166,0.15,W,0,11019
5167,5167,0.15,W,0,13421
5168,5168,0.15,W,0,13421
5169,5169,0.15,W,0,13421
5170,5170,0.15,W,0,277
5171,5171,0.15,W,0,1103
5172,5172,0.15,W,0,1103
5173,5173,0.15,W,0,1103
5174,5174,0.15,W,0,13434
5175,5175,0.15,W,0,13434
5176,5176,0.15,W,0,13434
5177,5177,0.15,W,0,8207
5178,5178,0.15,W,0,8207
5179,5179,0.15,W,0,4266
5180,5180,0.15,W,0,4264
5181,5181,0.15,W,0,8205
5182,5182,0.15,W,0,8205
5183,5183,0.15,W,0,8205
5184,5184,0.15,W,0,8205
5185,5185,0.15,W,0,11003
5186,5186,0.15,W,0,13436
5187,5187,0.15,W,0,13436
5188,5188,0.15,W,0,13436
5189,5189,0.15,W,0,1105
5190,5190,0.15,W,0,1123
5191,5191,0.15,W,0,13455
5192,5192,0.15,W,0,13455
5193,5193,0.15,W,0,10984
5194,5194,0.15,W,0,8187
5195,5195,0.15,W,0,8187
5196,5196,0.15,W,0,4245
5197,5197,0.15,W,0,4247
5198,5198,0.15,W,0,8189
5199,5199,0.15,W,0,10986
5200,5200,0.15,W,0,13453
5201,5201,0.15,W,0,13453
5202,5202,0.15,W,0,1122
5203,5203,0.15,W,0,1478
5204,5204,0.15,W,0,1478
5205,5205,0.15,W,0,1478
5206,5206,0.15,W,0,13485
5207,5207,0.15,W,0,13485
5208,5208,0.15,W,0,10952
5209,5209,0.15,W,0,8154
5210,5210,0.15,W,0,3890
5211,5211,0.15,W,0,3890
5212,5212,0.15,W,0,3888
5213,5213,0.15,W,0,8152
5214,5214,0.15,W,0,8152
5215,5215,0.15,W,0,13487
5216,5216,0.15,W,0,13487
5217,5217,0.15,W,0,13487
5218,5218,0.15,W,0,13487
5219,5219,0.15,W,0,1479
5220,5220,0.15,W,0,1479
5221,5221,0.15,W,0,1729
5222,5222,0.15,W,0,13502
5223,5223,0.15,W,0,13503
5224,5224,0.15,W,0,13503
5225,5225,0.15,W,0,10936
5226,5226,0.15,W,0,8136
5227,5227,0.15,W,0,3631
5228,5228,0.15,W,0,3631
5229,5229,0.15,W,0,3630
5230,5230,0.15,W,0,3629
5231,5231,0.15,W,0,8134
5232,5232,0.15,W,0,8134
5233,5233,0.15,W,0,10933
5234,5234,0.15,W,0,13505
5235,5235,0.15,W,0,13504
5236,5236,0.15,W,0,13504
5237,5237,0.15,W,0,1730
5238,5238,0.15,W,0,3604
5239,5239,0.15,W,0,8110
5240,5240,0.15,W,0,8110
5241,5241,0.15,W,0,10909
5242,5242,0.15,W,0,13530
5243,5243,0.15,W,0,13529
5244,5244,0.15,W,0,13529
5245,5245,0.15,W,0,1755
5246,5246,0.15,W,0,1753
5247,5247,0.15,W,0,13527
5248,5248,0.15,W,0,13527
5249,5249,0.15,W,0,13527
5250,5250,0.15,W,0,13528
5251,5251,0.15,W,0,10910
5252,5252,0.15,W,0,8111
5253,5253,0.15,W,0,8111
5254,5254,0.15,W,0,3606
5255,5255,0.15,W,0,3605
5256,5256,0.15,W,0,1962
5257,5257,0.15,W,0,13545
5258,5258,0.15,W,0,13545
5259,5259,0.15,W,0,13545
5260,5260,0.15,W,0,10892
5261,5261,0.15,W,0,8094
5262,5262,0.15,W,0,3405
5263,5263,0.15,W,0,3407
5264,5264,0.15,W,0,8095
5265,5265,0.15,W,0,8095
5266,5266,0.15,W,0,10894
5267,5267,0.15,W,0,13544
5268,5268,0.15,W,0,13544
5269,5269,0.15,W,0,1961
5270,5270,0.15,W,0,1979
5271,5271,0.15,W,0,1979
5272,5272,0.15,W,0,13562
5273,5273,0.15,W,0,13562
5274,5274,0.15,W,0,13562
5275,5275,0.15,W,0,10875
5276,5276,0.15,W,0,8077
5277,5277,0.15,W,0,8077
5278,5278,0.15,W,0,8077
5279,5279,0.15,W,0,3388
5280,5280,0.15,W,0,3386
5281,5281,0.15,W,0,8075
5282,5282,0.15,W,0,8075
5283,5283,0.15,W,0,10873
5284,5284,0.15,W,0,13564
5285,5285,0.15,W,0,13564
5286,5286,0.15,W,0,1981
5287,5287,0.15,W,0,2266
5288,5288,0.15,W,0,13580
5289,5289,0.15,W,0,13580
5290,5290,0.15,W,0,13580
5291,5291,0.15,W,0,13580
5292,5292,0.15,W,0,8058
5293,5293,0.15,W,0,8058
5294,5294,0.15,W,0,3101
5295,5295,0.15,W,0,3101
5296,5296,0.15,W,0,3103
5297,5297,0.15,W,0,8060
5298,5298,0.15,W,0,10859
5299,5299,0.15,W,0,13579
5300,5300,0.15,W,0,2265
5301,5301,0.15,W,0,2285
5302,5302,0.15,W,0,13599
5303,5303,0.15,W,0,13599
5304,5304,0.15,W,0,13599
5305,5305,0.15,W,0,13599
5306,5306,0.15,W,0,10838
5307,5307,0.15,W,0,8040
5308,5308,0.15,W,0,3082
5309,5309,0.15,W,0,3082
5310,5310,0.15,W,0,3080
5311,5311,0.15,W,0,8038
5312,5312,0.15,W,0,8038
5313,5313,0.15,W,0,8038
5314,5314,0.15,W,0,10836
5315,5315,0.15,W,0,13601
5316,5316,0.15,W,0,13601
5317,5317,0.15,W,0,2287
5318,5318,0.15,W,0,11333
5319,5319,0.15,W,0,11334
5320,5320,0.15,W,0,13616
5321,5321,0.15,W,0,13617
5322,5322,0.15,W,0,10822
5323,5323,0.15,W,0,8021
5324,5324,0.15,W,0,2687
5325,5325,0.15,W,0,2687
5326,5326,0.15,W,0,5686
5327,5327,0.15,W,0,2685
5328,5328,0.15,W,0,8019
5329,5329,0.15,W,0,10819
5330,5330,0.15,W,0,13620
5331,5331,0.15,W,0,13619
5332,5332,0.15,W,0,11336
5333,5333,0.15,W,0,11335
5334,5334,0.15,W,0,11335
5335,14914,0.15,W,1,5625
5336,14915,0.15,W,1,5623
5337,14916,0.15,W,1,5619
5338,14917,0.15,W,1,5614
5339,14918,0.15,W,1,5612
5340,14919,0.15,W,1,5609
5341,14920,0.15,W,1,5604
5342,14921,0.15,W,1,5602
5343,14922,0.15,W,1,5538
5344,14923,0.15,W,1,5533
5345,14924,0.15,W,1,5528
5346,14925,0.15,W,1,5523
5347,14926,0.15,W,1,5518
5348,14927,0.15,W,1,5513
5349,14928,0.15,W,1,5508
5350,14929,0.15,W,1,5503
5351,14930,0.15,W,1,5498
5352,14931,0.15,W,1,5492
5353,14932,0.15,W,1,5487
5354,14933,0.15,W,1,5482
5355,14934,0.15,W,1,5477
5356,14935,0.15,W,1,5481
5357,14936,0.15,W,1,5480
5358,14937,0.15,W,1,5479
5359,14938,0.15,W,1,5478
5360,14939,0.15,W,1,5477
5361,14940,0.15,W,1,5476
5362,14941,0.15,W,1,5475
5363,14942,0.15,W,1,5474
5364,14943,0.15,W,1,5473
5365,14944,0.15,W,1,5472
5366,14945,0.15,W,1,5471
5367,14946,0.15,W,1,5470
5368,14947,0.15,W,1,5469
5369,14948,0.15,W,0,5467
5370,14949,0.15,W,0,5465
5371,14950,0.15,W,0,5463
5372,14951,0.15,W,0,5461
5373,14952,0.15,W,0,5459
5374,14953,0.15,W,0,5457
5375,14954,0.15,W,0,5455
5376,14955,0.15,W,0,5453
5377,14956,0.15,W,0,5452
5378,14957,0.15,W,0,5450
5379,14958,0.15,W,0,5448
5380,14959,0.15,W,0,5446
5381,14960,0.15,W,0,5444
5382,14961,0.15,W,0,5442
5383,14962,0.15,W,0,5439
5384,14963,0.15,W,0,5436
5385,14964,0.15,W,0,5434
5386,14965,0.15,W,0,5432
5387,14966,0.15,W,0,5430
5388,14967,0.15,W,0,5429
5389,14968,0.15,W,0,5427
5390,14969,0.15,W,0,5424
5391,14970,0.15,W,0,5422
5392,14971,0.15,W,0,5420
5393,14972,0.15,W,0,5419
5394,14973,0.15,W,0,5417
5395,14974,0.15,W,0,5415
5396,14975,0.15,W,0,5413
5397,14976,0.15,W,0,5410
5398,14977,0.15,W,0,5406
5399,14978,0.15,W,0,5550
5400,14979,0.15,W,0,5552
5401,14980,0.15,W,0,5554
5402,14981,0.15,W,0,5557
5403,14982,0.15,W,0,5559
5404,14983,0.15,W,0,5561
5405,14984,0.15,W,0,5564
5406,14985,0.15,W,0,5568
5407,14986,0.15,W,0,5569
5408,14987,0.15,W,0,5571
5409,14988,0.15,W,0,5573
5410,14989,0.15,W,0,5575
5411,14990,0.15,W,0,5578
5412,14991,0.15,W,0,5580
5413,14992,0.15,W,0,5582
5414,14993,0.15,W,0,5584
5415,14994,0.15,W,0,5586
5416,14995,0.15,W,0,5588
5417,14996,0.15,W,0,5590
5418,14997,0.15,W,0,5592
5419,14998,0.15,W,0,5594
5420,14999,0.15,W,0,5597
5421,15000,0.15,W,0,5603
5422,15001,0.15,W,0,5614
5423,15002,0.15,W,0,5623
5424,15003,0.15,W,0,5377
5425,15004,0.15,W,0,5377
5426,15005,0.15,W,0,5377
5427,15006,0.15,W,0,5378
5428,15007,0.15,W,0,5378
5429,15008,0.15,W,0,5379
5430,15009,0.15,W,0,5379
5431,15010,0.15,W,0,5381
5432,15011,0.15,W,0,5381
5433,15012,0.15,W,0,5382
5434,15013,0.15,W,0,5382
5435,15014,0.15,W,0,5383
5436,15015,0.15,W,0,5384
5437,15016,0.15,W,0,5385
5438,15017,0.15,W,0,5386
5439,15018,0.15,W,0,5387
5440,15019,0.15,W,0,5388
5441,15020,0.15,W,0,5389
5442,15021,0.15,W,0,5390
5443,15022,0.15,W,0,5391
5444,15023,0.15,W,0,5392
5445,15024,0.15,W,0,5393
5446,15025,0.15,W,0,5394
5447,15026,0.15,W,0,5395
5448,15027,0.15,W,0,5396
5449,15028,0.15,W,0,5397
5450,15029,0.15,W,0,5398
5451,15030,0.15,W,0,5399
5452,15031,0.15,W,0,5400
5453,15032,0.15,W,0,5401
5454,15033,0.15,W,0,5402
5455,15034,0.15,W,0,5403
5456,15035,0.15,W,0,5404
5457,15036,0.15,W,0,5405
5458,15037,0.15,W,0,5406
5459,15038,0.15,W,0,5407
5460,15039,0.15,W,0,5409
5461,15040,0.15,W,0,5410
5462,15041,0.15,W,0,5411
5463,15042,0.15,W,0,5412
5464,15043,0.15,W,0,5413
5465,15044,0.15,W,0,5414
5466,15045,0.15,W,0,5415
5467,15046,0.15,W,0,5416
5468,15047,0.15,W,0,5418
5469,15048,0.15,W,0,5419
5470,15049,0.15,W,0,5420
5471,15050,0.15,W,0,5421
5472,15051,0.15,W,0,5422
5473,15052,0.15,W,0,5423
5474,15053,0.15,W,0,5424
5475,15054,0.15,W,0,5425
5476,15055,0.15,W,0,5426
5477,15056,0.15,W,0,5427
5478,15057,0.15,W,0,5428
5479,15058,0.15,W,0,5429
5480,15059,0.15,W,0,5430
5481,15060,0.15,W,0,5430
5482,15061,0.15,W,0,5431
5483,15062,0.15,W,0,5432
5484,15063,0.15,W,0,5433
5485,15064,0.15,W,0,5434
5486,15065,0.15,W,0,5435
5487,15066,0.15,W,0,5436
5488,15067,0.15,W,0,5437
5489,15068,0.15,W,0,5438
5490,15069,0.15,W,0,5439
5491,15070,0.15,W,0,5440
5492,15071,0.15,W,0,5442
5493,15072,0.15,W,0,5443
5494,15073,0.15,W,0,5444
5495,15074,0.15,W,0,5445
5496,15075,0.15,W,0,5446
5497,15076,0.15,W,0,5447
5498,15077,0.15,W,0,5448
5499,15078,0.15,W,0,5449
5500,15079,0.15,W,0,5450
5501,15080,0.15,W,0,5451
5502,15081,0.15,W,0,5452
5503,15082,0.15,W,0,5453
5504,15083,0.15,W,0,5454
5505,15084,0.15,W,0,5455
5506,15085,0.15,W,0,5457
5507,15086,0.15,W,0,5458
5508,15087,0.15,W,0,5458
5509,15088,0.15,W,0,5459
5510,15089,0.15,W,0,5460
5511,15090,0.15,W,0,5461
5512,15091,0.15,W,0,5462
5513,15092,0.15,W,0,5464
5514,15093,0.15,W,0,5465
5515,15094,0.15,W,0,5465
5516,15095,0.15,W,0,5466
5517,15096,0.15,W,0,5466
5518,15097,0.15,W,0,5466
5519,15098,0.15,W,0,5467
5520,15099,0.15,W,0,5467
5521,15100,0.15,W,0,5467
5522,15101,0.15,W,0,5467
5523,15102,0.15,W,0,5467
5524,15103,0.15,W,0,5468
5525,15104,0.15,W,0,5468
5526,15105,0.15,W,0,5466
5527,15106,0.15,W,0,5465
5528,15107,0.15,W,0,5464
5529,15108,0.15,W,0,5463
5530,15109,0.15,W,0,5463
5531,15110,0.15,W,0,5462
5532,15111,0.15,W,0,5461
5533,15112,0.15,W,0,5460
5534,15113,0.15,W,0,5459
5535,15114,0.15,W,0,5458
5536,15115,0.15,W,0,5457
5537,15116,0.15,W,0,5456
5538,15117,0.15,W,0,5455
5539,15118,0.15,W,0,5454
5540,15119,0.15,W,0,5453
5541,15120,0.15,W,0,5452
5542,15121,0.15,W,0,5451
5543,15122,0.15,W,0,5450
5544,15123,0.15,W,0,5449
5545,15124,0.15,W,0,5448
5546,15125,0.15,W,0,5448
5547,15126,0.15,W,0,5447
5548,15127,0.15,W,0,5446
5549,15128,0.15,W,0,5445
5550,15129,0.15,W,0,5444
5551,15130,0.15,W,0,5443
5552,15131,0.15,W,0,5442
5553,15132,0.15,W,0,5441
5554,15133,0.15,W,0,5439
5555,15134,0.15,W,0,5438
5556,15135,0.15,W,0,5437
5557,15136,0.15,W,0,5436
5558,15137,0.15,W,0,5435
5559,15138,0.15,W,0,5434
5560,15139,0.15,W,0,5433
5561,15140,0.15,W,0,5432
5562,15141,0.15,W,0,5432
5563,15142,0.15,W,0,5431
5564,15143,0.15,W,0,5430
5565,15144,0.15,W,0,5429
5566,15145,0.15,W,0,5428
5567,15146,0.15,W,0,5428
5568,15147,0.15,W,0,5427
5569,15148,0.15,W,0,5425
5570,15149,0.15,W,0,5424
5571,15150,0.15,W,0,5423
5572,15151,0.15,W,0,5422
5573,15152,0.15,W,0,5421
5574,15153,0.15,W,0,5420
5575,15154,0.15,W,0,5419
5576,15155,0.15,W,0,5418
5577,15156,0.15,W,0,5417
5578,15157,0.15,W,0,5416
5579,15158,0.15,W,0,5414
5580,15159,0.15,W,0,5413
5581,15160,0.15,W,0,5412
5582,15161,0.15,W,0,5411
5583,15162,0.15,W,0,5410
5584,15163,0.15,W,0,5410
5585,15164,0.15,W,0,5409
5586,15165,0.15,W,0,5407
5587,15166,0.15,W,0,5406
5588,15167,0.15,W,0,5405
5589,15168,0.15,W,0,5404
5590,15169,0.15,W,0,5404
5591,15170,0.15,W,0,5403
5592,15171,0.15,W,0,5402
5593,15172,0.15,W,0,5401
5594,15173,0.15,W,0,5401
5595,15174,0.15,W,0,5399
5596,15175,0.15,W,0,5399
5597,15176,0.15,W,0,5398
5598,15177,0.15,W,0,5397
5599,15178,0.15,W,0,5396
5600,15179,0.15,W,0,5395
5601,15180,0.15,W,0,5394
5602,15181,0.15,W,0,5393
5603,15182,0.15,W,0,5392
5604,15183,0.15,W,0,5391
5605,15184,0.15,W,0,5390
5606,15185,0.15,W,0,5389
5607,15186,0.15,W,0,5388
5608,15187,0.15,W,0,5387
5609,15188,0.15,W,0,5386
5610,15189,0.15,W,0,5385
5611,15190,0.15,W,0,5384
5612,15191,0.15,W,0,5383
5613,15192,0.15,W,0,5382
5614,15193,0.15,W,0,5381
5615,15194,0.15,W,0,5379
5616,15195,0.15,W,0,5378
5617,15196,0.15,W,0,5377
5618,15197,0.15,W,0,5376
5619,15198,0.15,W,0,5645
5620,15199,0.15,W,0,5644
5621,15200,0.15,W,0,5642
5622,15201,0.15,W,0,5641
5623,15202,0.15,W,0,5640
5624,15203,0.15,W,0,5638
5625,15204,0.15,W,0,5637
5626,15205,0.15,Y,0,5626
5627,15206,0.15,Y,0,5624
5628,15207,0.15,Y,0,5621
5629,15208,0.15,Y,0,5620
5630,15209,0.15,Y,0,5617
5631,15210,0.15,Y,0,5615
5632,15211,0.15,Y,0,5613
5633,15212,0.15,Y,0,5611
5634,15213,0.15,Y,0,5609
5635,15214,0.15,Y,0,5607
5636,15215,0.15,Y,0,5605
5637,15216,0.15,Y,0,5603
5638,15217,0.15,Y,0,5601
5639,15218,0.15,Y,0,5599
5640,15219,0.15,Y,0,5597
5641,15220,0.15,Y,0,5595
5642,15221,0.15,Y,0,5593
5643,15222,0.15,Y,0,5591
5644,15223,0.15,Y,0,5589
5645,15224,0.15,Y,0,5587
5646,15225,0.15,Y,0,5585
5647,15226,0.15,Y,0,5583
5648,15227,0.15,Y,0,5581
5649,15228,0.15,Y,0,5579
5650,15229,0.15,Y,0,5577
5651,15230,0.15,Y,0,5575
5652,15231,0.15,Y,0,5573
5653,15232,0.15,Y,0,5571
5654,15233,0.15,Y,0,5570
5655,15234,0.15,Y,0,5568
5656,15235,0.15,Y,0,5565
5657,15236,0.15,Y,0,5562
5658,15237,0.15,Y,0,5560
5659,15238,0.15,Y,0,5558
5660,15239,0.15,Y,0,5556
5661,15240,0.15,Y,0,5554
5662,15241,0.15,Y,0,5552
5663,15242,0.15,Y,0,5550
5664,15243,0.15,Y,0,5548
5665,15244,0.15,Y,0,5545
5666,15245,0.15,Y,0,5543
5667,15246,0.15,Y,0,5540
5668,15247,0.15,Y,0,5538
5669,15248,0.15,Y,0,5536
5670,15249,0.15,Y,0,5534
5671,15250,0.15,Y,0,5532
5672,15251,0.15,Y,0,5530
5673,15252,0.15,Y,0,5528
5674,15253,0.15,Y,0,5526
5675,15254,0.15,Y,0,5524
5676,15255,0.15,Y,0,5522
5677,15256,0.15,Y,0,5520
5678,15257,0.15,Y,0,5518
5679,15258,0.15,Y,0,5516
5680,15259,0.15,Y,0,5514
5681,15260,0.15,Y,0,5512
5682,15261,0.15,Y,0,5510
5683,15262,0.15,Y,0,5508
5684,15263,0.15,Y,0,5506
5685,15264,0.15,Y,0,5504
5686,15265,0.15,Y,0,5502
5687,15266,0.15,Y,0,5500
5688,15267,0.15,Y,0,5498
5689,15268,0.15,Y,0,5496
5690,15269,0.15,Y,0,5493
5691,15270,0.15,Y,0,5491
5692,15271,0.15,Y,0,5489
5693,15272,0.15,Y,0,5487
5694,15273,0.15,Y,0,5485
5695,15274,0.15,Y,0,5483
5696,15275,0.15,Y,0,5375
5697,15276,0.15,Y,0,5377
5698,15277,0.15,Y,0,5379
5699,15278,0.15,Y,0,5381
5700,15279,0.15,Y,0,5383
5701,15280,0.15,Y,0,5385
5702,15281,0.15,Y,0,5387
5703,15282,0.15,Y,0,5389
5704,15283,0.15,Y,0,5391
5705,15284,0.15,Y,0,5393
5706,15285,0.15,Y,0,5395
5707,15286,0.15,Y,0,5397
5708,15287,0.15,Y,0,5399
5709,15288,0.15,Y,0,5401
5710,15289,0.15,Y,0,5403
5711,15290,0.15,Y,0,5405
5712,15291,0.15,Y,0,5407
5713,15292,0.15,Y,0,5410
5714,15293,0.15,Y,0,5412
5715,15294,0.15,Y,0,5414
5716,15295,0.15,Y,0,5416
5717,15296,0.15,Y,0,5418
5718,15297,0.15,Y,0,5420
5719,15298,0.15,Y,0,5422
5720,15299,0.15,Y,0,5424
5721,15300,0.15,Y,0,5426
5722,15301,0.15,Y,0,5428
5723,15302,0.15,Y,0,5430
5724,15303,0.15,Y,0,5432
5725,15304,0.15,Y,0,5434
5726,15305,0.15,Y,0,5436
5727,15306,0.15,Y,0,5438
5728,15307,0.15,Y,0,5440
5729,15308,0.15,Y,0,5443
5730,15309,0.15,Y,0,5445
5731,15310,0.15,Y,0,5447
5732,15311,0.15,Y,0,5449
5733,15312,0.15,Y,0,5451
5734,15313,0.15,Y,0,5453
5735,15314,0.15,Y,0,5455
5736,15315,0.15,Y,0,5457
5737,15316,0.15,Y,0,5459
5738,15317,0.15,Y,0,5461
5739,15318,0.15,Y,0,5463
5740,15319,0.15,Y,0,5465
5741,15320,0.15,Y,0,5467
5742,15321,0.15,Y,0,5468
5743,15322,0.15,W,0,5633
5744,15323,0.15,W,0,5635
5745,15324,0.15,W,0,5636
5746,15325,0.15,W,0,5632
5747,15326,0.15,W,0,5634
5748,16641,0.15,W,0,13328
5749,16642,0.15,W,0,8315
5750,16643,0.15,W,0,8316
5751,16644,0.15,W,0,13326
5752,16645,0.15,W,0,13645
5753,16646,0.15,W,0,7994
5754,16647,0.15,W,0,13647
5755,16648,0.15,W,0,7991
